Sample,Species,GroundArboreal,Native/Alien,DateCollectedStart,DateCollectedEnd,Place,MuseumBerlese,Disturbance,HabitatCategory,LocLatitude,LocLongitude,CollectorShort,Year
7258,Solenopsis.diplo,G,NA,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7258,Strumigenys.louisianae,G,native,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7259,Strumigenys.rogeri,G,alien,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7260,Hypoponera.opacior,G,native,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7260,Strumigenys.eggersi,G,alien,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7261,Hypoponera.opaciceps,G,alien,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7262,Hypoponera.opaciceps,G,alien,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7262,Strumigenys.eggersi,G,alien,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7262,Strumigenys.louisianae,G,native,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7263,Cardiocondyla.wroughtonii,G,alien,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7263,Strumigenys.eggersi,G,alien,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7263,Wasmannia.auropunctata,G,alien,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7264,Solenopsis.diplo,G,NA,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7264,Wasmannia.auropunctata,G,alien,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7265,Strumigenys.eggersi,G,alien,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7266,Solenopsis.diplo,G,NA,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7266,Strumigenys.eggersi,G,alien,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7266,Wasmannia.auropunctata,G,alien,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7267,Solenopsis.diplo,G,NA,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7268,Solenopsis.diplo,G,NA,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7269,Strumigenys.eggersi,G,alien,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7270,Brachymyrmex.depilis,G,native,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7270,Solenopsis.diplo,G,NA,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7271,Pheidole.dentigula,G,native,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7272,Pheidole.dentigula,G,native,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7272,Solenopsis.diplo,G,NA,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7272,Strumigenys.eggersi,G,alien,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7273,Cyphomyrmex.minutus,G,alien,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7274,Pheidole.navigans,G,alien,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7274,Strumigenys.eggersi,G,alien,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7275,Cyphomyrmex.minutus,G,alien,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7275,Pheidole.navigans,G,alien,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7275,Strumigenys.eggersi,G,alien,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7276,Solenopsis.diplo,G,NA,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7276,Wasmannia.auropunctata,G,alien,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7277,Solenopsis.diplo,G,NA,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7278,Pheidole.navigans,G,alien,16-Dec-06,16-Dec-06,Wekiva Springs SP,berlese,,H,28.748526,-81.477623,M. Deyrup,2006
7346,Brachymyrmex.depilis,G,native,11-Nov-07,11-Nov-07,Osceola NF,museum,D,FW,30.413167,-82.264167,M. Deyrup,2007
7346,Cardiocondyla.venustula,G,alien,11-Nov-07,11-Nov-07,Osceola NF,museum,D,FW,30.413167,-82.264167,M. Deyrup,2007
7346,Crematogaster.pinicola,A,native,11-Nov-07,11-Nov-07,Osceola NF,museum,D,FW,30.413167,-82.264167,M. Deyrup,2007
7346,Dorymyrmex.bureni,G,native,11-Nov-07,11-Nov-07,Osceola NF,museum,D,FW,30.413167,-82.264167,M. Deyrup,2007
7346,Hypoponera.opacior,G,native,11-Nov-07,11-Nov-07,Osceola NF,museum,D,FW,30.413167,-82.264167,M. Deyrup,2007
7346,Odontomachus.brunneus,G,native,11-Nov-07,11-Nov-07,Osceola NF,museum,D,FW,30.413167,-82.264167,M. Deyrup,2007
7346,Solenopsis.diplo,G,NA,11-Nov-07,11-Nov-07,Osceola NF,museum,D,FW,30.413167,-82.264167,M. Deyrup,2007
7346,Solenopsis.invicta,G,alien,11-Nov-07,11-Nov-07,Osceola NF,museum,D,FW,30.413167,-82.264167,M. Deyrup,2007
7346,Strumigenys.ornata,G,native,11-Nov-07,11-Nov-07,Osceola NF,museum,D,FW,30.413167,-82.264167,M. Deyrup,2007
7596,Cyphomyrmex.minutus,G,alien,27-May-19,27-May-19,Collier-Seminole SP,museum,S,S,25.98639,-81.59342,D. Booher,2019
7596,Hypoponera.punctatissima,G,alien,27-May-19,27-May-19,Collier-Seminole SP,museum,S,S,25.98639,-81.59342,D. Booher,2019
7596,Wasmannia.auropunctata,G,alien,27-May-19,27-May-19,Collier-Seminole SP,museum,S,S,25.98639,-81.59342,D. Booher,2019
7597,Nylanderia.steinheili,G,alien,27-May-19,27-May-19,Collier-Seminole SP,museum,S,S,25.98639,-81.59342,D. Booher,2019
7597,Pheidole.navigans,G,alien,27-May-19,27-May-19,Collier-Seminole SP,museum,S,S,25.98639,-81.59342,D. Booher,2019
7597,Wasmannia.auropunctata,G,alien,27-May-19,27-May-19,Collier-Seminole SP,museum,S,S,25.98639,-81.59342,D. Booher,2019
7598,Wasmannia.auropunctata,G,alien,27-May-19,27-May-19,Collier-Seminole SP,museum,S,S,25.98639,-81.59342,D. Booher,2019
